spanish	english	pos	cefr	tags
mentalidad estratégica	strategic mindset	phrase	B2.1	work
mercado de valores	stock market	phrase	B2.1	
meta-análisis	meta-analysis	adj	B2.1	education
metafísica	metaphysics	adj	B2.1	philosophy
meteorología	meteorology	noun	B2.1	tech
metodizar	to methodize	verb	B2.1	philosophy
microeconomía	microeconomics	adj	B2.1	
mientras más...más	the more...the more	phrase	B2.1	philosophy
miniaturización	miniaturization	noun	B2.1	tech
minoría	minority	noun	B2.1	
minuciosidad	thoroughness	noun	B2.1	education
moderación	moderation	noun	B2.1	
modernismo	modernism	noun	B2.1	
modernizar	to modernize	verb	B2.1	work
moderno	modern	adj	B2.1	media|philosophy
modificar	to modify	verb	B2.1	work
molécula	molecule	noun	B2.1	
monetizar	to monetize	verb	B2.1	work
monismo	monism	noun	B2.1	
moral	morality	adj	B2.1	philosophy
multilateralismo	multilateralism	adv	B2.1	
multipartidismo	multipartisanship	noun	B2.1	
mutación	mutation	noun	B2.1	
mutualidad	mutuality	adj	B2.1	health
más aún	even more	phrase	B2.1	philosophy
máxime	especially	adv	B2.1	philosophy
método científico	scientific method	phrase	B2.1	tech
nacionalismo	nationalism	adj	B2.1	
narración	narrative	adj	B2.1	
naturaleza	nature	noun	B2.1	
navegador	browser	noun	B2.1	
negar	to deny	verb	B2.1	philosophy
neurobiología	neurobiology	noun	B2.1	tech
neurociencia	neuroscience	noun	B2.1	tech
neurotecnología	neurotechnology	noun	B2.1	tech
neutralidad científica	scientific neutrality	phrase	B2.1	education
ni...ni	neither...nor	conj	B2.1	philosophy
no intervención	non-intervention	phrase	B2.1	
no solo...sino también	not only...but also	phrase	B2.1	philosophy
nominalismo	nominalism	adj	B2.1	
norma	norm	noun	B2.1	
normalización	normalization	adj	B2.1	tech
normalizar	to normalize	verb	B2.1	tech
normativa	regulation, normative	adj	B2.1	
notorio	notorious	adj	B2.1	philosophy
noúmeno	noumenon	noun	B2.1	philosophy
o bien...o bien	either...or	phrase	B2.1	philosophy
objetividad	objectivity	noun	B2.1	
objetividad científica	scientific objectivity	phrase	B2.1	education
objeto	object	noun	B2.1	
obligación	obligation	noun	B2.1	
observación	observation	noun	B2.1	education
obsolescencia tecnológica	technological obsolescence	phrase	B2.1	tech
obviamente	obviously	adv	B2.1	philosophy
oceanografía	oceanography	noun	B2.1	tech
oferta	supply	noun	B2.1	
oficialismo	ruling party	noun	B2.1	
oligopolio	oligopoly	noun	B2.1	
onda	wave	noun	B2.1	
ontología	ontology	noun	B2.1	philosophy
opción	option	noun	B2.1	
operacionalizar	to operationalize	verb	B2.1	education|work
oposición	opposition	noun	B2.1	
optimización	optimization	noun	B2.1	tech
optimización de procesos	process optimization	phrase	B2.1	work
ora...ora	either...or	conj	B2.1	philosophy
organismo	organism	noun	B2.1	
organizar	to organize	verb	B2.1	education|work
orientación estratégica	strategic orientation	phrase	B2.1	work
oscilar	to oscillate	verb	B2.1	health
ostensible	ostensible	adj	B2.1	philosophy
otredad	otherness	noun	B2.1	
oxidación	oxidation	noun	B2.1	
palmario	obvious	adj	B2.1	philosophy
paradigma	paradigm	noun	B2.1	education
paradigmático	paradigmatic	adj	B2.1	philosophy
paradoja	paradox	noun	B2.1	philosophy
parametrizar	to parameterize	verb	B2.1	tech
parangonar	to compare	verb	B2.1	education
paraíso fiscal	tax haven	phrase	B2.1	
paroxismo	paroxysm	noun	B2.1	health
particulares	particulars	adj	B2.1	philosophy
particularidad	particularity	adj	B2.1	
particularizar	to particularize	verb	B2.1	philosophy
partido político	political party	phrase	B2.1	society
partícula	particle	adj	B2.1	
pasmo	astonishment	adj	B2.1	health
patente	patent	adj	B2.1	philosophy
patología	pathology	noun	B2.1	
peculiar	peculiar	verb	B2.1	philosophy
pensamiento convergente	convergent thinking	phrase	B2.1	work
pensamiento creativo	creative thinking	phrase	B2.1	work
pensamiento divergente	divergent thinking	phrase	B2.1	work
pensamiento estratégico	strategic thinking	phrase	B2.1	work
pensamiento lateral	lateral thinking	phrase	B2.1	work
percibir	to perceive	verb	B2.1	health
perfeccionar	to perfect	verb	B2.1	tech|work
permanencia	permanence	noun	B2.1	philosophy
perplejidad	perplexity	noun	B2.1	health
persona	person	noun	B2.1	
personalizar	to customize	verb	B2.1	tech
perspectiva estratégica	strategic perspective	phrase	B2.1	work
perspectivismo	perspectivism	noun	B2.1	
pH	pH	noun	B2.1	
planeta	planet	noun	B2.1	
planificación estratégica	strategic planning	phrase	B2.1	work
planificar	to plan	verb	B2.1	work
plantear	to pose	verb	B2.1	education|philosophy|tech
plataforma digital	digital platform	phrase	B2.1	tech
plausibilidad	plausibility	noun	B2.1	education
plebiscito	plebiscite	noun	B2.1	
plenitud	fullness	adj	B2.1	health
pluralismo	pluralism	adj	B2.1	
poder	power	verb	B2.1	society|work
poder ejecutivo	executive power	phrase	B2.1	
poder judicial	judicial power	phrase	B2.1	
poder legislativo	legislative power	phrase	B2.1	
polarización	polarization	noun	B2.1	
política	politics	adj	B2.1	society
política fiscal	fiscal policy	phrase	B2.1	
política monetaria	monetary policy	phrase	B2.1	
ponderar	to weigh	verb	B2.1	education
populismo	populism	noun	B2.1	
por añadidura	moreover	phrase	B2.1	philosophy
por cierto	by the way	phrase	B2.1	philosophy
por ende	therefore	connector	B2.1	philosophy
por excelencia	par excellence	phrase	B2.1	philosophy
por lo demás	for the rest	phrase	B2.1	philosophy
por lo que se ve	from what can be seen	phrase	B2.1	philosophy
por lo visto	apparently	phrase	B2.1	philosophy
por un lado...por otro lado	on one side...on the other	phrase	B2.1	philosophy
por una parte...por otra	on one hand...on the other	phrase	B2.1	philosophy
posibilidad	possibility	noun	B2.1	philosophy
posiblemente	possibly	adv	B2.1	philosophy
posicionamiento estratégico	strategic positioning	phrase	B2.1	work
positivismo	positivism	noun	B2.1	
posmoderno	postmodern	noun	B2.1	
postestructuralismo	post-structuralism	adj	B2.1	
posthumanismo	posthumanism	noun	B2.1	
postmodernismo	postmodernism	noun	B2.1	
postulado	postulate	adv	B2.1	
postular	to postulate	verb	B2.1	education|philosophy|tech
potenciar	to enhance	verb	B2.1	work
pragmatismo	pragmatism	noun	B2.1	
precio	price	adj	B2.1	
precipitación	precipitation	noun	B2.1	
precisar	to specify	verb	B2.1	education
precisión	precision	noun	B2.1	education
preconsciente	preconscious	adj	B2.1	health
premisa	premise	noun	B2.1	
presentir	to have a premonition	verb	B2.1	health
presumiblemente	presumably	adv	B2.1	philosophy
primordial	primordial	adj	B2.1	philosophy
principio	principle	noun	B2.1	philosophy|tech
privacidad	privacy	noun	B2.1	
privacidad digital	digital privacy	phrase	B2.1	tech
probabilidad	probability	noun	B2.1	education|philosophy
probablemente	probably	adv	B2.1	philosophy
problematizar	to problematize	verb	B2.1	education|philosophy
procesamiento	processing	noun	B2.1	
procesar	to process	verb	B2.1	tech
producción	production	noun	B2.1	
productividad organizacional	organizational productivity	phrase	B2.1	work
producto interno bruto	gross domestic product	phrase	B2.1	
profundamente	deeply	adv	B2.1	philosophy
profundizar	to deepen	verb	B2.1	education
programación	programming	noun	B2.1	tech
progreso	progress	noun	B2.1	philosophy|tech|work
prominente	prominent	adj	B2.1	philosophy
propiedad intelectual	intellectual property	phrase	B2.1	
proponer	to propose	verb	B2.1	philosophy
propuesta de valor	value proposition	phrase	B2.1	work
prototipado	prototyping	noun	B2.1	tech|work
prototipo	prototype	noun	B2.1	
proximidad	proximity	noun	B2.1	health
prueba de concepto	proof of concept	phrase	B2.1	tech
psique	psyche	noun	B2.1	health
puede que	it may be that	phrase	B2.1	philosophy
pues bien	well then	phrase	B2.1	philosophy
pulir	to polish	verb	B2.1	work
puntualizar	to point out	verb	B2.1	education
pérdida	loss	noun	B2.1	
quiebra	bankruptcy	noun	B2.1	
quizás	perhaps	adv	B2.1	philosophy
química	chemistry	noun	B2.1	tech
racionalismo	rationalism	adj	B2.1	
racionalizar	to rationalize	verb	B2.1	philosophy|work
radiación	radiation	noun	B2.1	
radicalización	radicalization	adj	B2.1	
razón	reason	noun	B2.1	philosophy
reacción química	chemical reaction	phrase	B2.1	
realidad	reality	adj	B2.1	philosophy
realismo	realism	adj	B2.1	
realización	fulfillment	adj	B2.1	health
realizar	to carry out	verb	B2.1	work
realmente	really	adv	B2.1	philosophy
rebelión	rebellion	noun	B2.1	
recelar	to be suspicious	verb	B2.1	health
reciprocidad	reciprocity	noun	B2.1	health
reconfigurar	to reconfigure	verb	B2.1	work
redes neuronales	neural networks	phrase	B2.1	tech
rediseñar	to redesign	verb	B2.1	work
reducción	reduction	noun	B2.1	
reestructurar	to restructure	verb	B2.1	work
referencia	reference	noun	B2.1	
referéndum	referendum	noun	B2.1	
refinar	to refine	verb	B2.1	tech|work
reforma	reform	noun	B2.1	
refutación	refutation	noun	B2.1	education|philosophy
regresión	regression	noun	B2.1	philosophy
regulación	regulation	noun	B2.1	
reinventar	to reinvent	verb	B2.1	work
relaciones internacionales	international relations	phrase	B2.1	
relajarse	to relax	verb	B2.1	health|reflexive
relatividad	relativity	noun	B2.1	tech
relativismo	relativism	noun	B2.1	philosophy
renacentista	renaissance	noun	B2.1	
renta fija	fixed income	phrase	B2.1	
renta variable	variable income	phrase	B2.1	
rentabilidad	profitability	noun	B2.1	work
reorganizar	to reorganize	verb	B2.1	work
replicar	to replicate	verb	B2.1	tech
reposo	rest	noun	B2.1	philosophy
representación	representation	adj	B2.1	media
representativo	representative	adj	B2.1	philosophy
reproducir	to reproduce	verb	B2.1	tech
resiliencia	resilience	noun	B2.1	health
resiliencia organizacional	organizational resilience	phrase	B2.1	work
responsabilidad	responsibility	noun	B2.1	philosophy|work
revolucionar	to revolutionize	verb	B2.1	work
revolución	revolution	noun	B2.1	
revolución científica	scientific revolution	phrase	B2.1	
revolución digital	digital revolution	phrase	B2.1	tech
revuelta	revolt	noun	B2.1	
riesgo	risk	noun	B2.1	
rigidez	rigidity	noun	B2.1	health
rigor científico	scientific rigor	phrase	B2.1	education
robotizar	to robotize	verb	B2.1	tech
romanticismo	romanticism	adj	B2.1	
rotundo	resounding	adj	B2.1	philosophy
salud pública	public health	phrase	B2.1	
satélite	satellite	noun	B2.1	
sea como sea	be that as it may	phrase	B2.1	philosophy
sea...sea	whether...or	conj	B2.1	philosophy
secesión	secession	noun	B2.1	
sector bancario	banking sector	phrase	B2.1	
sector privado	private sector	phrase	B2.1	
sector público	public sector	phrase	B2.1	
seguramente	surely	adv	B2.1	philosophy
seguridad	security	noun	B2.1	
seguridad digital	digital security	phrase	B2.1	tech
según como	depending on how	phrase	B2.1	philosophy
según parece	apparently	phrase	B2.1	philosophy
selección natural	natural selection	phrase	B2.1	
semiótica	semiotics	adj	B2.1	
sentido	sense, meaning	noun	B2.1	philosophy
sentir	to feel	verb	B2.1	health
separación de poderes	separation of powers	phrase	B2.1	
ser	being	verb	B2.1	philosophy
serenarse	to calm down	verb	B2.1	health|reflexive
seriamente	seriously	adv	B2.1	philosophy
servidor	server	noun	B2.1	
siempre que	provided that	phrase	B2.1	philosophy
siempre y cuando	provided that	phrase	B2.1	philosophy
significación	signification	adj	B2.1	education
significancia	significance	adj	B2.1	education
signo	sign	noun	B2.1	
sin duda alguna	without a doubt	phrase	B2.1	philosophy
sinceramente	sincerely	adv	B2.1	philosophy
sincronizar	to synchronize	verb	B2.1	tech
singularidad	singularity	noun	B2.1	
sintonía	harmony	noun	B2.1	health
sistema financiero	financial system	phrase	B2.1	
sistema operativo	operating system	phrase	B2.1	
sistematicidad	systematicity	adj	B2.1	education
sistematización	systematization	noun	B2.1	tech
sistematizar	to systematize	verb	B2.1	education|philosophy|tech|work
soberanía	sovereignty	noun	B2.1	
sobre todo	above all	phrase	B2.1	philosophy
sobremanera	exceedingly	noun	B2.1	philosophy
sobresaliente	excellent	adj	B2.1	philosophy
socialismo	socialism	adj	B2.1	
sociedad	society	noun	B2.1	society
sociedad civil	civil society	phrase	B2.1	
sociedad digital	digital society	phrase	B2.1	tech
sociología	sociology	noun	B2.1	tech
software	software	noun	B2.1	tech
soledad	loneliness	noun	B2.1	health
solución	solution	noun	B2.1	
soluto	solute	noun	B2.1	
solvencia	solvency	noun	B2.1	
sondeo	poll, survey	noun	B2.1	
sosegarse	to calm down	verb	B2.1	health|reflexive
sospechar	to suspect	verb	B2.1	health
sostenibilidad organizacional	organizational sustainability	phrase	B2.1	work
subjetividad	subjectivity	noun	B2.1	
sublimación	sublimation	noun	B2.1	health
subsidio	subsidy	noun	B2.1	
sufragio	suffrage	noun	B2.1	
sujeto	subject	noun	B2.1	
superpotencia	superpower	noun	B2.1	
supervisar	to supervise	verb	B2.1	work
superyó	superego	noun	B2.1	health
suponiendo que	supposing that	phrase	B2.1	philosophy
supuestamente	supposedly	adv	B2.1	philosophy
sustancia	substance	noun	B2.1	philosophy
sustentabilidad	sustainability	noun	B2.1	
sustento científico	scientific support	phrase	B2.1	education
síntesis	synthesis	noun	B2.1	education|philosophy
sólidamente	solidly	adv	B2.1	philosophy
tal como	just as	phrase	B2.1	philosophy
tal vez	maybe	phrase	B2.1	philosophy
tambalearse	to waver	verb	B2.1	health
tanto...como	both...and	conj	B2.1	philosophy
taxonomía	taxonomy	noun	B2.1	
tejido	tissue	noun	B2.1	
teleología	teleology	noun	B2.1	philosophy
temporalidad	temporality	adj	B2.1	philosophy
tendencia central	central tendency	phrase	B2.1	education
teorema	theorem	noun	B2.1	
teorizar	to theorize	verb	B2.1	education|philosophy|tech
teoría social	social theory	phrase	B2.1	
termodinámica	thermodynamics	adj	B2.1	tech
tiempo	time	noun	B2.1	philosophy
tipificar	to typify	verb	B2.1	education
tipo de cambio	exchange rate	phrase	B2.1	
titubear	to hesitate	verb	B2.1	health
toda vez que	since	phrase	B2.1	philosophy
totalitarismo	totalitarianism	adj	B2.1	
tranquilizarse	to calm down	verb	B2.1	health|reflexive
transferencia de tecnología	technology transfer	phrase	B2.1	tech
transferencia tecnológica	technology transfer	phrase	B2.1	tech
transformación digital	digital transformation	phrase	B2.1	tech
transformación organizacional	organizational transformation	phrase	B2.1	work
transformar	to transform	verb	B2.1	work
trascendencia	transcendence	noun	B2.1	
trascendental	transcendental	adj	B2.1	philosophy
tratado	treaty	noun	B2.1	
tregua	truce	noun	B2.1	
triangulación	triangulation	noun	B2.1	education
turbación	perturbation	noun	B2.1	health
unilateralismo	unilateralism	adv	B2.1	
universales	universals	adj	B2.1	philosophy
universalidad	universality	adj	B2.1	
universo	universe	adj	B2.1	philosophy
utilitarismo	utilitarianism	noun	B2.1	
vacilar	to hesitate	verb	B2.1	health
vale decir	that is to say	phrase	B2.1	philosophy
validación técnica	technical validation	phrase	B2.1	tech
validez	validity	adj	B2.1	education
validez científica	scientific validity	phrase	B2.1	education
valor agregado	added value	phrase	B2.1	work
variabilidad	variability	noun	B2.1	education
varianza	variance	noun	B2.1	education
ventaja competitiva	competitive advantage	phrase	B2.1	work
veracidad	veracity	noun	B2.1	education
verdad	truth	noun	B2.1	philosophy
verdaderamente	truly	adv	B2.1	philosophy
verificación	verification	adj	B2.1	education|tech
verosimilitud	verisimilitude	noun	B2.1	education
viabilidad	viability	noun	B2.1	work
vicio	vice	adj	B2.1	philosophy
virtualidad	virtuality	adj	B2.1	philosophy
virtud	virtue	noun	B2.1	philosophy
visionar	to envision	verb	B2.1	work
visión empresarial	business vision	phrase	B2.1	work
visión estratégica	strategic vision	phrase	B2.1	work
vislumbrar	to glimpse	verb	B2.1	health
visto que	seeing that	phrase	B2.1	philosophy
vivenciar	to experience	verb	B2.1	health
volatilidad	volatility	noun	B2.1	
vulnerabilidad	vulnerability	noun	B2.1	health
web	web	noun	B2.1	
ácido	acid	noun	B2.1	
átomo	atom	noun	B2.1	
ética	ethics	adj	B2.1	philosophy
ética de la virtud	virtue ethics	phrase	B2.1	
éxtasis	ecstasy	noun	B2.1	health
íntimamente	intimately	adv	B2.1	philosophy
órbita	orbit	noun	B2.1	
órgano	organ	noun	B2.1	
ablativo	ablative	adj	B2.2	
ablución	ablution	noun	B2.2	
abogado	lawyer	noun	B2.2	
absolución	absolution	noun	B2.2	
abstinencia	abstinence	noun	B2.2	
absuelto	acquitted	noun	B2.2	
accesión	accession	noun	B2.2	
accidente de trabajo	work accident	phrase	B2.2	
acento	accent	adj	B2.2	
acento diacrítico	diacritic accent	phrase	B2.2	
acento ortográfico	orthographic accent	phrase	B2.2	
acento prosódico	prosodic accent	phrase	B2.2	
acrecimiento	accretion	noun	B2.2	
acronía	achrony	noun	B2.2	
acróstico	acrostic	adj	B2.2	
acta	minutes	noun	B2.2	
acto	act	noun	B2.2	
acto administrativo	administrative act	phrase	B2.2	
acto de habla	speech act	phrase	B2.2	
acto ilocutivo	illocutionary act	phrase	B2.2	
acto locutivo	locutionary act	phrase	B2.2	
acto perlocutivo	perlocutionary act	phrase	B2.2	
aculturación	acculturation	noun	B2.2	
acusado	accused	noun	B2.2	
acusativo	accusative	adj	B2.2	
adjetivo	adjective	adj	B2.2	
administración pública	public administration	phrase	B2.2	
administrador	administrator, director	noun	B2.2	
adopción	adoption	noun	B2.2	
adoración	adoration	noun	B2.2	
adverbio	adverb	noun	B2.2	
afijo	affix	noun	B2.2	
agnosticismo	agnosticism	adj	B2.2	
agravante	aggravating circumstance	noun	B2.2	
albacea	executor	noun	B2.2	
alegación	allegation	adj	B2.2	
alegato	argument, plea	adj	B2.2	
alegoría	allegory	adj	B2.2	
alejandrino	alexandrine	adj	B2.2	
aliteración	alliteration	adj	B2.2	
alomorfo	allomorph	adj	B2.2	
altar	altar	verb	B2.2	
alófono	allophone	adj	B2.2	
ambientación	setting	noun	B2.2	
ambigüedad	ambiguity	noun	B2.2	
anadiplosis	anadiplosis	noun	B2.2	
analepsis	flashback	noun	B2.2	
anatema	anathema	noun	B2.2	
anfibología	amphibology	noun	B2.2	
anomia	anomie	noun	B2.2	
anticlímax	anticlimax	adj	B2.2	
antihéroe	antihero	adj	B2.2	
antijuridicidad	unlawfulness	adj	B2.2	
antonimia	antonymy	adj	B2.2	
antonomasia	antonomasia	adj	B2.2	
antítesis	antithesis	adj	B2.2	philosophy
anulabilidad	voidability	noun	B2.2	
anáfora	anaphora	noun	B2.2	
análisis literario	literary analysis	phrase	B2.2	
apoderado	proxy, attorney	noun	B2.2	
apostasía	apostasy	noun	B2.2	
arcaísmo	archaism	noun	B2.2	
architextualidad	architextuality	adj	B2.2	
argot	slang	noun	B2.2	
arquetipo	archetype	noun	B2.2	
arresto	arrest	noun	B2.2	
ascetismo	asceticism	adj	B2.2	
asimilación	assimilation	noun	B2.2	
aspecto habitual	habitual aspect	phrase	B2.2	
aspecto imperfectivo	imperfective aspect	phrase	B2.2	
aspecto perfectivo	perfective aspect	phrase	B2.2	
aspecto perfecto	perfect aspect	phrase	B2.2	
aspecto progresivo	progressive aspect	phrase	B2.2	
asíndeton	asyndeton	noun	B2.2	
atenuante	mitigating circumstance	noun	B2.2	
ateísmo	atheism	noun	B2.2	
atmósfera	atmosphere	adv	B2.2	
atributo	attribute	noun	B2.2	
atrición	attrition	noun	B2.2	
auto	court order	noun	B2.2	
autor implícito	implied author	phrase	B2.2	
autoría	authorship	noun	B2.2	
ayuno	fasting	noun	B2.2	
bautismo	baptism	noun	B2.2	
bendición	blessing	adj	B2.2	
bien	good, asset	noun	B2.2	
bien consumible	consumable good	phrase	B2.2	
bien divisible	divisible good	phrase	B2.2	
bien fungible	fungible good	phrase	B2.2	
bien indivisible	indivisible good	phrase	B2.2	
bien infungible	non-fungible good	phrase	B2.2	
bien inmueble	immovable property	phrase	B2.2	
bien mueble	movable property	phrase	B2.2	
bien no consumible	non-consumable good	phrase	B2.2	
bisílabo	disyllable	adj	B2.2	
blasfemia	blasphemy	noun	B2.2	
cacofonía	cacophony	noun	B2.2	
caducidad	expiration	noun	B2.2	
calambur	pun	noun	B2.2	
calco	calque	adj	B2.2	
caligrama	calligram	adj	B2.2	
campo léxico	lexical field	phrase	B2.2	
campo semántico	semantic field	phrase	B2.2	
canon	canon	noun	B2.2	
capacidad de obrar	capacity to act	phrase	B2.2	
capacidad jurídica	legal capacity	phrase	B2.2	
capital social	share capital	phrase	B2.2	
caracterización	characterization	noun	B2.2	tech
carga	burden	noun	B2.2	
caso	case	noun	B2.2	
caso fortuito	fortuitous event	phrase	B2.2	
catacresis	catachresis	noun	B2.2	
catáfora	cataphora	noun	B2.2	
caudal relicto	estate left behind	phrase	B2.2	
causante	decedent	adj	B2.2	
celibato	celibacy	noun	B2.2	
censo	land tax, ground rent	adj	B2.2	
ceremonia	ceremony	noun	B2.2	
cesura	caesura	noun	B2.2	
cierre patronal	lockout	phrase	B2.2	
circunfijo	circumfix	noun	B2.2	
circunstancia modificativa	modifying circumstance	phrase	B2.2	
cisma	schism	noun	B2.2	
citación	citation, summons	noun	B2.2	
clase social	social class	phrase	B2.2	
clero	clergy	noun	B2.2	
clímax	climax	noun	B2.2	
clímax retórico	rhetorical climax	phrase	B2.2	
coadyuvante	intervener	noun	B2.2	
coherencia	coherence	adv	B2.2	education|health
cohesión	cohesion	noun	B2.2	
cohesión social	social cohesion	phrase	B2.2	
colación	collation	noun	B2.2	
comentario	comment	adj	B2.2	
comerciante	merchant	adj	B2.2	
comparatismo	comparatism	noun	B2.2	
comparecencia	appearance	noun	B2.2	
complemento	complement	adj	B2.2	
complemento agente	agent complement	phrase	B2.2	
complemento circunstancial	adverbial complement	phrase	B2.2	
complemento directo	direct object	phrase	B2.2	
complemento indirecto	indirect object	phrase	B2.2	
complemento predicativo	predicative complement	phrase	B2.2	
comunidad interpretativa	interpretive community	phrase	B2.2	
comunión	communion	noun	B2.2	
concatenación	concatenation	noun	B2.2	
concesión	concession	noun	B2.2	
concesión demanial	public domain concession	phrase	B2.2	
conclusiones	conclusions	noun	B2.2	
concordancia	agreement	adj	B2.2	
condena	conviction, sentence	adj	B2.2	
condenado	convicted	adj	B2.2	
conector	connector	noun	B2.2	
confesionario	confessional	adj	B2.2	
confesión	confession	noun	B2.2	
confirmación	confirmation	noun	B2.2	education
conflicto colectivo	collective dispute	phrase	B2.2	
conflicto externo	external conflict	phrase	B2.2	
conflicto interno	internal conflict	phrase	B2.2	
congregación	congregation	noun	B2.2	
conjugación	conjugation	noun	B2.2	
conjunción	conjunction	noun	B2.2	
connotación	connotation	noun	B2.2	
consagración	consecration	noun	B2.2	
consejo de administración	board of directors	phrase	B2.2	
consonante	consonant	adj	B2.2	
consumación	consummation	noun	B2.2	
contador-partidor	accountant-divider	adj	B2.2	
contemplación	contemplation	noun	B2.2	
contestación	answer	noun	B2.2	
continuidad	continuity	noun	B2.2	
contrato administrativo	administrative contract	phrase	B2.2	
contrato de trabajo	employment contract	phrase	B2.2	
contrición	contrition	noun	B2.2	health
convención	convention	adj	B2.2	
convenio	agreement	adj	B2.2	
convenio colectivo	collective agreement	phrase	B2.2	
conversación	conversation	noun	B2.2	
conversión	conversion	noun	B2.2	
copla	couplet	noun	B2.2	
correferencia	coreference	noun	B2.2	
cosa juzgada	res judicata	phrase	B2.2	
cosmovisión	worldview	noun	B2.2	
cronolecto	chronolect	noun	B2.2	
cronotopo	chronotope	noun	B2.2	
crítica literaria	literary criticism	phrase	B2.2	
cuarteto	quartet	noun	B2.2	
cuenta de pérdidas y ganancias	profit and loss account	phrase	B2.2	
cuento	short story	noun	B2.2	media
culpabilidad	culpability, guilt	noun	B2.2	health
cultismo	cultism	noun	B2.2	
culto	cult, worship	noun	B2.2	
cuota vidual	widow's, widower's share	phrase	B2.2	
curatela	curatorship	noun	B2.2	
cómplice	accomplice	adj	B2.2	
cómputo silábico	syllable count	phrase	B2.2	
dativo	dative	adj	B2.2	
daño	damage	noun	B2.2	
declaración	declaration, statement	adj	B2.2	
declinación	declension	noun	B2.2	
deixis	deixis	noun	B2.2	
delito	crime	noun	B2.2	
delito doloso	intentional crime	phrase	B2.2	
delito imprudente	negligent crime	phrase	B2.2	
demandado	defendant	adj	B2.2	
demandante	plaintiff	noun	B2.2	
demografía	demography	noun	B2.2	
denominación	denomination	noun	B2.2	
denotación	denotation	noun	B2.2	
derecho administrativo	administrative law	phrase	B2.2	
derecho de habitación	right of habitation	phrase	B2.2	
derecho de huelga	right to strike	phrase	B2.2	
derecho de uso	right of use	phrase	B2.2	
derecho laboral	labor law	phrase	B2.2	
derecho mercantil	commercial law	phrase	B2.2	
derecho penal	criminal law	phrase	B2.2	
derecho real	real right	phrase	B2.2	
derecho subjetivo	subjective right	phrase	B2.2	
desenlace	denouement	adj	B2.2	
desviación	deviance	noun	B2.2	
detención	detention	adj	B2.2	
determinante	determiner, determining	adj	B2.2	philosophy
devoción	devotion	noun	B2.2	
deísmo	deism	noun	B2.2	
dialecto	dialect	adj	B2.2	
dialectología	dialectology	adj	B2.2	
dialogismo	dialogism	adj	B2.2	
diario	diary, journal	adj	B2.2	media
diccionario	dictionary	adj	B2.2	
dictamen	expert opinion	noun	B2.2	
digresión	digression	noun	B2.2	
dilogía	dilogy	noun	B2.2	
diptongo	diphthong	noun	B2.2	
disfemismo	dysphemism	noun	B2.2	
divorcio	divorce	noun	B2.2	
diálogo	dialogue	adj	B2.2	
diéresis	diaeresis	noun	B2.2	
doctrina	doctrine	noun	B2.2	
documento	document	adj	B2.2	
dolo	malice, fraud	adj	B2.2	
domicilio	domicile	adj	B2.2	
dominio público	public domain	phrase	B2.2	
dual	dual	adj	B2.2	
décima	décima	noun	B2.2	
edicto	edict	adj	B2.2	
ejecución	execution, enforcement	adj	B2.2	
elegía	elegy	noun	B2.2	
elipsis	ellipsis	noun	B2.2	
emancipación	emancipation	noun	B2.2	health
embargo	seizure, attachment	adj	B2.2	
emplazamiento	summons	noun	B2.2	
empleador	employer	noun	B2.2	
empresa	company, business	noun	B2.2	
empresario	entrepreneur, businessman	adj	B2.2	
encabalgamiento	enjambment	adj	B2.2	
encubridor	accessory after the fact	adv	B2.2	
enculturación	enculturation	noun	B2.2	
endecasílabo	hendecasyllable	adj	B2.2	
eneasílabo	enneasyllable	adj	B2.2	
enfermedad profesional	occupational disease	phrase	B2.2	
enfiteusis	emphyteusis	noun	B2.2	
entonación	intonation	noun	B2.2	
epanadiplosis	epanalepsis	adj	B2.2	
epistolar	epistolary	verb	B2.2	
equívoco	equivocation	noun	B2.2	
escritura	deed, writing	noun	B2.2	media
espiritualidad	spirituality	adj	B2.2	
establecimiento mercantil	commercial establishment	phrase	B2.2	
estado civil	marital status	phrase	B2.2	
estatuto	statute	noun	B2.2	
estatutos sociales	articles of association	phrase	B2.2	
estigma	stigma	noun	B2.2	
estilo directo	direct style	phrase	B2.2	
estilo indirecto	indirect style	phrase	B2.2	
estilo indirecto libre	free indirect style	phrase	B2.2	
estratificación social	social stratification	phrase	B2.2	
estrofa	stanza	noun	B2.2	
estructura social	social structure	phrase	B2.2	
estructurador	structurer	noun	B2.2	
estética de la recepción	reception aesthetics	phrase	B2.2	
etimología	etymology	noun	B2.2	
etnocentrismo	ethnocentrism	adj	B2.2	
eucaristía	eucharist	noun	B2.2	
eufemismo	euphemism	noun	B2.2	
eufonía	euphony	noun	B2.2	
evangelización	evangelization	noun	B2.2	
excepción	exception, defense	noun	B2.2	
excomunión	excommunication	adj	B2.2	
exhorto	letter rogatory	noun	B2.2	
eximente	exempting circumstance	adv	B2.2	
exorcismo	exorcism	noun	B2.2	
expediente administrativo	administrative file	phrase	B2.2	
experimentación	experimentation	adj	B2.2	
expiación	atonement	adj	B2.2	health
expropiación	expropriation	noun	B2.2	
exégesis	exegesis	noun	B2.2	
fallo	ruling	noun	B2.2	
falta	misdemeanor	noun	B2.2	
familia léxica	lexical family	phrase	B2.2	
fanatismo	fanaticism	adj	B2.2	
farsa	farce	adv	B2.2	
fedatario	public attestor	adj	B2.2	
femenino	feminine	noun	B2.2	
